session_id,age,sex,gender,race,citizenship,lab_or_online,us_or_international,exprace,expgender,exprunafter,compensation,recruitment,separatedornot,ethnicity,nativelang,major,location,sample,sunkgroup,sunkDV,gambfalgroup,gambfalDV,reciprocitygroup,reciprocityus,allowedforbiddenGroup,allowedforbidden,quoteGroup,quote,flagfilter,flagdv,gainlossgroup,anch1group,anch2group,anch3group,anch4group,scalesgroup,flagGroup,MoneyGroup,ContactGroup,gainlossDV,Imagineddv,anchoring1,anchoring2,anchoring3,anchoring4,Sysjust,IATexpart,IATexpmath,IATexp.overall,totexpmissed,scalesorder,reciprocorder,diseaseforder,quoteorder,flagprimorder,sunkcostorder,anchorinorder,allowedforder,gamblerforder,moneypriorder,imaginedorder,iatorder,sysjust1,sysjust2,sysjust3,sysjust4,sysjust5,sysjust6,sysjust7,sysjust8,flagdv1,flagdv2,flagdv3,flagdv4,flagdv5,flagdv6,flagdv7,flagdv8
474,20,m,3,6,CA,0,1,NA,NA,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,1,8,three-six,5,askedsecond,1,forbidden,1,0,3,0,2.25,0,low,low,low,high,1,flag-prime,money-prime,control,2,2,2151.80431,45e4,NA,46e3,4.625,6.5,3.3333333333333335,5.583333333333333,0,2,6,1,4,9,5,8,11,7,10,3,12,5,5,7,6,4,3,4,3,2,3,1,1,6,1,1,3
474,23,f,2,6,CA,0,1,NA,NA,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,1,4,three-six,3,askedsecond,1,allowed,0,0,6,0,1.875,1,high,low,low,high,1,flag-prime,control,contact,1,5,4970.96,5e5,NA,3e4,3.875,6.833333333333333,3.1666666666666665,5.833333333333333,0,3,8,10,2,11,7,6,1,9,4,5,12,3,3,5,5,5,3,4,3,2,1,2,1,3,2,2,2
474,29,f,2,1,CA,0,1,NA,NA,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,1,3,three-six,3.4641016151377544,askedsecond,1,allowed,1,1,7,0,1.625,1,low,high,low,high,1,flag-prime,money-prime,contact,1,5.75,5592.33,4e6,6561.6,2e4,3.75,6.5,3.6666666666666665,5.416666666666667,0,3,2,6,1,11,8,5,10,7,9,4,12,3,4,6,7,5,1,3,1,2,1,1,1,3,2,1,2
474,20,f,2,5,CA,0,1,NA,NA,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,0,3,two-six,2.449489742783178,askedfirst,1,allowed,0,0,9,0,3.125,0,low,low,low,high,0,flag-prime,money-prime,contact,2,6.5,1553.425,3e5,2624.6400000000003,45e3,3.875,7,6.5,4,1,2,10,6,8,1,3,9,4,11,5,7,12,2,4,1,4,5,7,4,4,2,4,3,7,1,1,1,6
474,23,f,2,9,CA,0,1,NA,NA,runalone,volunteer,class,nobarriers,3,other,10,msvu,14,0,9,two-six,2.23606797749979,askedfirst,1,forbidden,0,0,5,0,2.25,0,low,low,low,high,1,flag-prime,control,contact,1,9,NA,315560,NA,35252,3.625,7,3,6,0,6,1,3,7,10,8,2,11,4,9,5,12,4,4,3,5,3,3,3,4,2,4,1,1,4,2,2,2
475,19,f,2,6,CA,0,1,6,female,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,1,9,two-six,1.4142135623730951,askedfirst,1,forbidden,0,1,5,0,2.5,1,low,high,low,high,1,control,money-prime,control,2,4.75,2796.165,9e5,6561.6,36e3,3.125,6,2.6666666666666665,5.666666666666667,0,9,3,11,10,5,7,4,8,1,2,6,12,3,2,4,3,4,2,4,3,3,1,4,1,3,2,3,3
475,19,f,2,6,CA,0,1,6,female,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,0,9,three-six,1,askedfirst,0,allowed,0,0,5,0,3,0,low,high,low,high,0,flag-prime,money-prime,control,1,6.5,NA,35e4,NA,2e4,3.375,5.833333333333333,3.8333333333333335,5,0,7,9,4,6,5,2,10,3,1,11,8,12,3,2,3,5,4,3,4,3,4,1,4,1,3,3,2,6
475,19,f,2,6,CA,0,1,6,female,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,1,5,two-six,3.1622776601683795,askedsecond,1,allowed,1,0,5,0,2.25,1,low,low,low,high,1,flag-prime,money-prime,contact,1,4,NA,1e6,NA,14e3,2.5,6.833333333333333,2.8333333333333335,6,0,8,10,5,6,11,9,2,3,1,7,4,12,2,1,4,6,1,1,4,1,1,2,2,1,4,1,5,2
475,20,f,2,6,CA,0,1,6,female,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,1,9,three-six,1.7320508075688772,askedsecond,1,allowed,1,0,5,0,2.625,0,high,low,low,high,0,flag-prime,money-prime,control,2,3.25,5592.33,3e5,2296.56,4e4,4.375,6,2.3333333333333335,5.833333333333333,0,5,7,3,4,11,10,8,1,9,2,6,12,3,4,4,5,5,3,6,5,3,2,3,1,4,3,1,4
475,20,f,2,5,BM,0,1,6,female,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,0,6,three-six,1,askedfirst,0,allowed,1,0,5,0,3,1,low,high,low,high,0,flag-prime,money-prime,control,2,1,NA,27e5,NA,40500,4,6,2,6,2,7,8,4,2,5,10,6,11,9,1,3,12,4,4,5,3,3,6,4,3,3,3,2,3,4,3,3,3
475,21,f,2,6,CA,0,1,6,female,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,1,9,three-six,5.477225575051661,askedfirst,1,forbidden,0,0,9,0,3.25,0,high,high,low,low,1,control,control,control,2,5.25,4970.96,25e5,2952.7200000000003,600,1.5,5.333333333333333,5.5,3.9166666666666665,0,4,3,7,10,1,11,2,9,8,6,5,12,1,1,1,4,2,1,1,1,1,4,2,1,4,1,6,7
475,33,m,3,6,CA,0,1,6,female,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,1,7,two-six,NA,askedsecond,1,forbidden,0,0,9,0,2.125,0,low,high,low,high,1,control,money-prime,control,2,6.75,2796.165,35e5,6561.6,3e4,4.5,7,3.3333333333333335,5.833333333333333,0,8,9,5,7,1,6,3,4,2,11,10,12,4,3,5,6,6,5,4,3,2,1,1,1,4,2,3,3
475,20,f,2,6,CA,0,1,6,female,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,0,8,two-six,NA,askedfirst,1,allowed,1,0,NA,0,1.8,1,low,low,high,low,0,control,money-prime,contact,1,6.333333333333333,NA,275e3,43306.560000000005,5e3,3.4285714285714284,7,3,6,0,4,3,11,6,1,9,10,5,2,7,8,12,4,3,NA,4,4,2,6,1,1,1,NA,1,NA,NA,4,2
475,20,f,2,6,CA,0,1,6,female,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,1,9,three-six,2.6457513110645907,askedsecond,1,allowed,1,1,8,0,2.375,1,high,high,high,low,0,flag-prime,money-prime,control,2,3.25,4349.59,35e5,36088.8,800,3.75,6.833333333333333,2.8333333333333335,6,0,9,10,5,2,1,3,7,8,6,4,11,12,2,3,4,6,5,3,3,4,2,1,1,1,5,3,3,3
475,23,f,2,6,CA,0,1,6,female,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,1,9,two-six,0,askedfirst,0,forbidden,0,1,7,0,2.25,1,low,low,low,low,0,flag-prime,control,control,1,5.25,NA,8e5,NA,400,4.875,6,5,4.5,0,5,11,1,2,8,6,10,3,9,7,4,12,4,5,6,6,5,3,6,4,3,2,3,1,3,2,2,2
475,20,f,2,6,CA,0,1,6,female,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,1,9,three-six,1.7320508075688772,askedsecond,0,allowed,1,1,3,0,2.625,0,high,low,low,low,1,control,money-prime,contact,1,6,4970.96,NA,9842.4,500,3.375,7,6.333333333333333,4.333333333333333,0,7,8,4,11,1,5,3,9,2,6,10,12,3,3,3,7,3,1,4,3,1,1,1,1,6,1,6,4
475,31,f,2,6,CA,0,1,6,female,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,1,8,two-six,1.4142135623730951,askedsecond,1,allowed,0,1,7,0,2.25,0,low,high,low,high,1,control,control,contact,1,6.75,NA,3e6,NA,48e3,2.375,6,2.3333333333333335,5.833333333333333,0,2,3,11,6,5,9,4,1,8,7,10,12,2,1,3,5,2,2,2,2,1,1,2,1,2,2,5,4
475,20,f,2,6,CA,0,1,6,female,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,0,8,three-six,1.7320508075688772,askedfirst,1,forbidden,0,1,4,0,2.625,0,low,low,low,low,0,control,money-prime,control,1,4,NA,25e4,NA,115,4.5,5,5,4,0,4,2,6,10,7,11,8,3,5,1,9,12,5,3,3,6,4,5,5,5,3,1,3,1,4,2,3,4
475,20,f,2,6,CA,0,1,6,female,runalone,volunteer,class,nobarriers,NA,english,10,msvu,14,1,4,three-six,2.23606797749979,askedfirst,1,allowed,1,1,7,0,2.25,0,low,low,low,low,1,control,control,contact,1,4.25,2485.48,1e6,3280.8,500,4.875,5.833333333333333,2.5,5.666666666666667,0,11,9,2,4,1,3,7,5,10,6,8,12,6,5,6,6,5,3,5,3,3,1,1,1,3,2,3,4
475,20,f,2,6,CA,0,1,6,female,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,0,9,three-six,2.8284271247461903,askedsecond,1,forbidden,0,0,5,0,2.25,0,high,high,high,high,0,control,control,control,2,2.75,4225.316,2800500,32808,5e3,2.625,6.5,5.5,4.5,0,4,11,8,9,5,2,7,3,6,10,1,12,1,1,2,6,4,3,3,1,3,1,3,1,4,1,2,3
475,20,f,2,6,CA,0,1,6,female,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,1,1,three-six,3.1622776601683795,askedfirst,0,allowed,1,0,4,0,2.625,1,low,high,low,low,1,control,money-prime,contact,1,6,NA,6e5,NA,1e4,4.125,6.833333333333333,3,5.916666666666667,0,11,2,3,5,7,4,9,10,8,1,6,12,3,5,4,3,3,5,5,5,1,1,3,1,3,5,1,6
475,19,f,2,6,CA,0,1,6,female,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,1,9,two-six,NA,askedsecond,1,forbidden,0,1,3,0,3,0,high,high,low,low,0,flag-prime,money-prime,contact,1,3.25,4349.59,2e6,3280.8,3e3,2.625,7,6,4.5,0,8,11,6,2,7,10,5,4,1,3,9,12,2,1,3,4,4,1,4,2,5,1,4,1,4,2,3,4
475,32,m,3,6,CA,0,1,6,male,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,1,5,three-six,1,askedfirst,0,forbidden,1,1,3,0,2.375,0,high,low,low,high,0,control,money-prime,control,2,4,3728.22,3e6,3280.8,1e4,4.375,5.833333333333333,3.6666666666666665,5.083333333333333,0,5,2,10,8,4,6,11,7,3,1,9,12,3,4,7,6,5,1,5,4,4,2,1,1,2,4,1,4
475,21,f,2,6,CA,0,1,6,female,runalone,volunteer,class,nobarriers,3,english,10,msvu,14,0,9,two-six,2,askedfirst,0,allowed,1,1,5,0,2.875,0,low,low,low,high,0,control,control,control,2,5,5281.6449999999995,75e4,6561.6,1e4,4.375,6.5,4.5,5,0,5,11,10,3,4,2,6,7,8,9,1,12,5,4,5,5,4,3,4,5,4,1,4,1,4,3,2,4
475,22,f,2,6,CA,0,1,6,female,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,1,7,three-six,1,askedsecond,NA,allowed,NA,1,6,0,2.875,1,low,low,high,low,0,control,money-prime,control,1,6,1864.11,1e6,32808,110,3.5,6.333333333333333,3,5.666666666666667,0,6,3,11,9,8,7,5,2,10,1,4,12,3,4,4,4,3,3,4,3,1,1,2,1,7,7,2,2
475,18,f,2,6,CA,0,1,6,female,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,0,9,two-six,NA,askedsecond,1,allowed,1,1,5,0,2.875,1,low,low,low,low,1,control,control,contact,2,6.25,NA,76e4,2952.7200000000003,600,2.75,7,3,6,0,10,6,5,1,2,9,11,3,4,8,7,12,2,1,1,7,4,1,2,4,2,1,4,1,4,3,4,4
475,28,m,3,6,CA,0,1,6,female,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,1,8,three-six,1.7320508075688772,askedfirst,1,allowed,1,0,4,0,2.625,0,high,low,high,high,1,control,control,control,1,5,4970.96,NA,39369.6,1e4,3.875,4.5,4.166666666666667,4.166666666666667,0,5,4,1,3,8,2,10,6,7,11,9,12,4,5,6,6,4,1,4,1,3,1,5,1,3,4,2,2
475,19,f,2,6,CA,0,1,6,female,runalone,volunteer,class,nobarriers,3,english,10,msvu,14,0,9,three-six,3.1622776601683795,askedsecond,1,allowed,1,0,5,0,2,0,low,low,low,high,0,flag-prime,control,control,1,6.25,NA,7e5,NA,36e3,5,5.833333333333333,5.166666666666667,4.333333333333333,0,7,10,11,3,8,1,2,4,9,5,6,12,4,6,5,7,4,3,6,5,2,1,2,1,4,1,2,3
476,20,f,NA,5,BS,0,1,5,female,runalone,coursecredit,class,nobarriers,2,english,10,msvu,14,1,9,two-six,2.449489742783178,askedsecond,0,forbidden,0,1,4,0,3.625,1,low,low,low,low,1,flag-prime,money-prime,control,1,3,NA,3e5,3936.96,500,3.625,5.333333333333333,2.8333333333333335,5.25,0,8,1,6,3,10,11,7,4,5,9,2,12,2,4,4,4,4,5,3,3,3,3,4,4,4,2,5,4
477,25,f,NA,6,CA,0,1,6,female,runalone,volunteer,class,nobarriers,2,english,10,msvu,14,1,9,two-six,NA,askedfirst,1,forbidden,0,1,2,0,2.625,0,low,low,low,low,1,flag-prime,control,contact,2,6.25,NA,5e5,NA,1e4,3.125,6.333333333333333,3.6666666666666665,5.333333333333333,0,7,4,11,10,9,2,5,1,8,3,6,12,3,3,3,6,4,1,3,2,1,1,2,1,4,4,5,3
478,20,f,2,6,CA,0,1,6,male,runalone,coursecredit,unisubjpool,nobarriers,NA,english,11,msvu,14,0,9,two-six,14.142135623730951,askedsecond,1,allowed,1,1,7,0,2.125,1,high,high,low,low,1,control,money-prime,control,2,3.75,3728.22,3e6,6561.6,2e4,4.625,5.833333333333333,2.6666666666666665,5.583333333333333,0,8,5,10,9,11,4,7,2,1,3,6,12,5,6,6,6,6,3,2,3,1,1,3,1,2,1,5,3
478,21,f,NA,6,CA,0,1,6,male,runalone,coursecredit,unisubjpool,nobarriers,3,english,13,msvu,14,1,5,three-six,3.4641016151377544,askedfirst,0,allowed,0,0,2,0,2.875,0,low,high,low,low,0,flag-prime,control,control,1,7.75,3976.768,2e6,NA,250,4.5,7,3,6,0,11,9,6,10,4,1,3,2,7,5,8,12,4,5,4,5,4,6,4,4,1,3,5,1,5,3,4,1
478,25,f,NA,6,CA,0,1,6,male,runalone,coursecredit,unisubjpool,nobarriers,NA,english,11,msvu,14,1,7,three-six,2,askedfirst,1,allowed,1,1,7,0,2.75,1,low,low,low,low,1,control,money-prime,control,2,5.25,NA,5e5,3280.8,250,3.25,7,2.8333333333333335,6.083333333333333,0,5,11,6,8,1,7,9,10,3,4,2,12,4,2,3,5,5,2,2,3,1,2,3,1,4,2,5,4
478,36,f,2,5,BM,0,1,6,male,runalone,coursecredit,unisubjpool,nobarriers,3,english,5,msvu,14,1,1,two-six,NA,askedfirst,1,forbidden,0,1,5,0,4.125,1,low,high,low,low,1,flag-prime,control,control,1,4.25,NA,4e6,3936.96,150,4.25,5,4.333333333333333,4.333333333333333,0,9,2,8,1,6,10,3,4,5,11,7,12,4,4,4,5,5,4,4,4,4,3,5,5,4,3,5,4
479,24,f,NA,8,TT,0,1,6,male,runalone,coursecredit,unisubjpool,nobarriers,1,english,5,msvu,14,1,7,three-six,3.1622776601683795,askedsecond,1,forbidden,0,0,5,0,3.375,0,low,low,low,low,0,control,control,contact,2,4.25,NA,NA,NA,NA,3.625,6.333333333333333,3.5,5.416666666666667,0,3,7,10,4,11,8,2,6,5,9,1,12,4,4,5,3,2,2,5,4,2,4,3,4,5,5,1,3
479,21,f,2,6,CA,0,1,6,male,runalone,coursecredit,unisubjpool,nobarriers,NA,english,5,msvu,14,1,9,two-six,1.7320508075688772,askedfirst,1,allowed,1,0,5,0,2.125,1,low,low,high,high,0,control,money-prime,control,1,3,2174.795,1e6,36088.8,1e4,4.5,6.333333333333333,2.1666666666666665,6.083333333333333,0,8,2,6,3,5,1,11,9,10,7,4,12,4,1,5,7,7,1,7,4,1,1,3,1,6,1,2,2
480,21,f,2,6,CA,0,1,6,male,runalone,coursecredit,unisubjpool,nobarriers,2,english,13,msvu,14,0,9,three-six,1,askedsecond,0,allowed,1,0,6,0,3.125,1,high,high,high,high,1,control,money-prime,control,2,6.5,3106.85,1e6,42650.4,3e4,2.75,5.833333333333333,4.833333333333333,4.5,0,7,2,6,1,4,3,9,5,10,8,11,12,1,2,1,4,5,2,5,2,2,1,2,1,5,5,5,4
481,21,f,NA,6,CA,0,1,6,female,runalone,coursecredit,unisubjpool,nobarriers,2,english,13,msvu,14,1,9,three-six,1,askedfirst,1,forbidden,0,1,5,0,2.875,1,low,high,low,high,1,flag-prime,money-prime,contact,1,4.5,NA,3e6,NA,25e3,3.75,5.166666666666667,4.666666666666667,4.25,0,2,5,11,9,8,7,6,1,3,4,10,12,3,3,4,7,4,1,4,4,1,3,3,1,7,6,1,1
481,25,f,2,6,CA,0,1,6,female,runalone,coursecredit,unisubjpool,nobarriers,2,english,13,msvu,14,1,9,two-six,1.7320508075688772,askedsecond,1,forbidden,0,0,4,0,2.125,1,low,low,low,low,1,flag-prime,money-prime,control,2,7.5,3106.85,3e5,4921.2,300,3.625,7,2.6666666666666665,6.166666666666667,0,5,7,10,3,2,1,6,8,4,9,11,12,1,3,4,6,5,3,4,3,2,1,4,1,4,1,1,3
482,20,f,2,6,CA,0,1,6,male,runalone,coursecredit,unisubjpool,nobarriers,NA,english,13,msvu,14,0,8,two-six,NA,askedfirst,1,forbidden,0,1,5,0,3,0,low,high,low,low,1,control,money-prime,contact,2,7.75,2485.48,1e6,2952.7200000000003,2e3,3.875,4.8,5.5,3.7777777777777777,3,10,11,9,5,7,6,4,2,8,1,3,12,4,3,3,6,5,3,4,3,2,2,4,1,4,3,4,4
482,18,m,3,6,CA,0,1,6,male,runalone,coursecredit,unisubjpool,nobarriers,2,english,6,msvu,14,1,9,three-six,3.1622776601683795,askedfirst,1,forbidden,0,1,4,0,2.625,1,low,high,high,high,0,flag-prime,control,contact,2,3.5,NA,34e5,29527.2,12e3,3.625,2.6666666666666665,7,1.8333333333333333,0,6,5,1,7,11,4,8,10,3,9,2,12,4,2,4,6,3,1,5,4,5,1,3,1,2,4,4,1
483,20,f,2,6,CA,0,1,6,female,runalone,coursecredit,unisubjpool,nobarriers,2,english,10,msvu,14,1,6,three-six,2.449489742783178,askedsecond,0,allowed,1,1,9,0,2.375,0,low,low,low,high,1,flag-prime,money-prime,contact,NA,6.25,NA,1e6,NA,3e4,4,7,3.1666666666666665,5.916666666666667,0,11,9,5,2,7,3,8,1,10,6,4,12,1,6,4,7,5,3,3,3,2,1,3,1,3,1,6,2
483,23,f,NA,2,CA,0,1,6,female,runalone,coursecredit,unisubjpool,nobarriers,2,english,13,msvu,14,0,1,three-six,1.7320508075688772,askedsecond,0,forbidden,0,0,5,0,6,1,low,low,low,low,0,control,money-prime,contact,2,2,NA,NA,NA,NA,5.125,5.2,5.666666666666667,3.6363636363636362,1,8,11,3,7,4,1,5,9,6,2,10,12,4,7,4,7,4,4,4,7,4,7,6,7,NA,NA,NA,NA
484,18,f,NA,6,CA,0,1,6,female,runalone,coursecredit,unisubjpool,nobarriers,3,english,13,msvu,14,0,9,two-six,1.7320508075688772,askedsecond,1,allowed,1,0,1,0,2.375,1,low,low,low,low,1,flag-prime,money-prime,control,1,5.5,NA,NA,NA,NA,3.25,7,2.6666666666666665,6.166666666666667,0,6,11,4,8,5,9,3,10,2,1,7,12,3,3,2,6,5,2,3,2,1,2,1,1,4,2,4,4
484,18,f,2,9,CA,0,1,6,female,runalone,coursecredit,unisubjpool,nobarriers,3,other,13,msvu,14,1,9,three-six,1.7320508075688772,askedfirst,1,forbidden,0,0,9,0,2.7142857142857144,0,high,low,low,high,0,flag-prime,money-prime,control,2,5,5592.33,3e5,NA,1e4,4.714285714285714,6.666666666666667,3.3333333333333335,5.666666666666667,0,1,8,4,2,10,3,6,7,5,9,11,12,4,2,4,7,NA,5,4,7,1,5,7,1,1,NA,3,1
484,18,f,NA,9,CA,0,1,6,female,runalone,coursecredit,unisubjpool,nobarriers,3,english,13,msvu,14,1,9,three-six,1,askedfirst,0,forbidden,0,1,5,0,3.125,1,low,high,high,low,0,flag-prime,control,control,1,1.75,2485.48,4e6,45275.04,13e3,4.25,5.6,3,5.2727272727272725,1,7,9,5,11,1,3,8,6,10,2,4,12,5,4,4,5,5,5,3,3,4,2,2,1,4,3,5,4
485,22,f,2,6,CA,0,1,6,female,runalone,coursecredit,unisubjpool,nobarriers,2,english,13,msvu,14,0,9,two-six,1.4142135623730951,askedsecond,1,allowed,1,1,5,0,3.25,0,low,low,high,low,0,flag-prime,money-prime,contact,2,6,1988.384,4e5,39369.6,200,4.125,5.166666666666667,5.166666666666667,4,0,10,4,2,6,11,7,8,9,1,3,5,12,4,5,3,5,5,3,5,3,2,6,3,6,3,2,1,3
486,22,f,2,6,CA,0,1,6,female,runalone,coursecredit,unisubjpool,separaterooms,3,english,13,msvu,14,0,9,two-six,0,askedfirst,1,allowed,1,1,7,0,2.375,1,low,low,high,high,1,control,control,contact,1,8.5,NA,1e6,41010,1e4,4.625,7,3,6,0,10,8,1,4,6,11,5,3,2,9,7,12,3,3,5,6,5,6,5,4,3,2,2,1,3,1,3,4
486,18,f,2,6,CA,0,1,6,female,runalone,coursecredit,unisubjpool,nobarriers,2,english,10,msvu,14,1,8,two-six,1.4142135623730951,askedfirst,1,forbidden,0,1,7,0,2,1,high,high,low,high,0,control,control,control,1,7,2485.48,3e6,5905.4400000000005,35e3,2.25,7,2.6666666666666665,6.166666666666667,0,8,3,9,6,5,4,7,11,2,1,10,12,1,2,2,5,3,1,1,3,2,1,2,1,5,1,3,1
486,18,m,NA,6,CA,0,1,6,female,runalone,coursecredit,unisubjpool,nobarriers,2,english,10,msvu,14,1,9,two-six,1.7320508075688772,askedfirst,0,allowed,0,0,5,0,2.625,0,low,low,low,low,1,control,control,control,2,3.25,1864.11,1e6,3936.96,150,4.75,6.833333333333333,4.333333333333333,5.25,0,2,3,7,6,11,4,8,10,5,9,1,12,6,3,7,5,4,3,5,5,2,1,2,1,5,2,6,2
487,32,f,2,1,CA,0,1,6,female,runalone,coursecredit,unisubjpool,nobarriers,3,english,2,msvu,14,0,9,two-six,0,askedsecond,1,forbidden,0,0,5,0,3.125,0,high,low,low,low,0,flag-prime,money-prime,control,2,5,5530.193,205e3,5905.4400000000005,177,2.75,4,7,2.5,0,7,11,2,1,4,5,8,10,6,3,9,12,1,1,1,6,4,3,3,3,4,3,3,1,3,1,7,3
487,18,f,2,6,CA,0,1,6,female,runalone,coursecredit,unisubjpool,nobarriers,2,english,13,msvu,14,1,8,two-six,NA,askedfirst,0,forbidden,0,0,8,0,2.625,1,low,high,low,high,0,control,control,contact,1,6.5,NA,25e5,NA,1e4,2.375,5.666666666666667,3,5.333333333333333,0,10,5,9,3,2,8,11,4,1,6,7,12,3,1,4,5,1,1,2,2,5,1,2,1,1,1,6,4
487,18,f,2,6,CA,0,1,6,female,runalone,coursecredit,unisubjpool,nobarriers,2,NA,10,msvu,14,1,9,three-six,3.1622776601683795,askedfirst,1,allowed,0,1,6,0,2.75,1,high,low,low,high,1,flag-prime,control,control,1,5,4349.59,218e3,NA,4e4,3.25,6.333333333333333,2.8333333333333335,5.75,0,3,8,11,9,1,2,4,10,7,6,5,12,2,4,2,7,5,1,3,2,2,4,1,1,5,3,2,4
487,18,f,2,6,CA,0,1,6,female,runalone,coursecredit,unisubjpool,nobarriers,2,english,10,msvu,14,0,9,two-six,0,askedsecond,1,forbidden,0,1,7,0,2.5,0,low,high,high,low,0,control,money-prime,control,2,8.25,3728.22,2e6,29527.2,1e3,2.5,6,4.5,4.75,0,5,9,3,7,11,8,4,10,2,6,1,12,1,2,3,3,5,2,2,2,2,2,4,2,4,1,2,3
487,18,f,2,3,CM,0,1,6,female,runalone,coursecredit,unisubjpool,nobarriers,2,other,10,msvu,14,1,9,three-six,7.0710678118654755,askedsecond,0,allowed,0,0,9,0,3.5,0,low,low,low,high,0,flag-prime,control,control,1,8.5,NA,4e5,NA,3e4,3.75,6.666666666666667,4.333333333333333,5.166666666666667,0,2,9,3,5,8,1,7,4,10,6,11,12,3,2,4,5,5,3,5,3,7,4,1,4,3,1,4,4
488,18,f,NA,6,CA,0,1,6,male,runalone,coursecredit,unisubjpool,nobarriers,NA,english,13,msvu,14,0,6,three-six,1,askedsecond,1,allowed,0,0,5,0,2.75,1,low,high,low,high,0,control,control,control,1,5.25,NA,4689e3,NA,35e3,2.75,6.2,3,5.545454545454546,1,3,5,1,9,4,8,2,6,10,7,11,12,3,3,4,5,1,2,3,1,1,1,5,1,5,2,3,4
488,18,f,2,6,CA,0,1,6,male,runalone,coursecredit,unisubjpool,nobarriers,2,english,10,msvu,14,0,9,two-six,2.23606797749979,askedfirst,0,forbidden,0,1,7,0,2,1,low,low,low,high,1,flag-prime,control,contact,1,5,NA,275e3,NA,1e4,3.875,7,3.5,5.75,0,3,6,7,8,10,9,5,11,1,2,4,12,2,3,5,7,3,3,5,3,2,1,1,1,1,3,5,2
488,18,f,2,6,CA,0,1,6,female,runalone,coursecredit,unisubjpool,separaterooms,2,english,NA,msvu,14,0,9,two-six,2.449489742783178,askedsecond,1,allowed,1,0,6,0,2.5,0,low,low,low,high,0,flag-prime,control,control,2,2,NA,26e4,NA,3e4,3.625,6.5,2.8333333333333335,5.833333333333333,0,6,3,10,4,7,5,11,2,9,8,1,12,2,4,4,6,5,2,3,3,1,2,1,1,4,6,2,3
489,24,m,3,6,CA,0,1,6,male,runalone,coursecredit,unisubjpool,nobarriers,2,english,5,msvu,14,1,9,two-six,3.1622776601683795,askedfirst,1,allowed,1,1,7,0,2.375,1,low,high,low,high,1,control,money-prime,contact,1,3,NA,35e5,2230.944,3e4,3.375,6.5,4.333333333333333,5.083333333333333,0,4,10,7,2,6,8,1,11,3,9,5,12,5,3,6,2,3,1,5,2,2,4,2,1,3,2,2,3
489,20,f,NA,6,CA,0,1,6,female,runalone,volunteer,unisubjpool,nobarriers,2,english,10,msvu,14,0,9,two-six,0,askedsecond,1,forbidden,0,0,7,0,1.5,0,low,low,low,low,0,control,control,contact,2,4.5,3106.85,1e6,3280.8,2e3,2.75,6,2.3333333333333335,5.833333333333333,0,1,10,4,6,7,8,9,2,3,11,5,12,1,3,3,6,5,1,1,2,1,1,2,1,3,2,1,1
490,24,f,2,6,CA,0,1,6,female,runalone,coursecredit,unisubjpool,nobarriers,3,english,8,msvu,14,1,8,three-six,1,askedsecond,1,allowed,NA,1,5,0,1.75,1,low,high,low,low,1,control,money-prime,contact,1,7,4970.96,2e6,NA,1e4,2.75,5.166666666666667,3.8333333333333335,4.666666666666667,0,1,3,5,2,8,10,7,11,9,6,4,12,3,2,4,2,3,3,4,1,1,1,2,1,4,1,1,3
490,18,m,3,6,CA,0,1,6,female,runalone,coursecredit,unisubjpool,separaterooms,2,english,10,msvu,14,1,7,two-six,1.4142135623730951,askedsecond,1,allowed,1,1,2,0,1.625,1,low,high,low,high,1,control,control,contact,2,5.75,2030.63716,250700,NA,27900,2.125,6.166666666666667,5,4.583333333333333,0,9,4,3,7,10,6,1,5,2,11,8,12,2,1,1,5,2,3,2,1,1,1,1,1,4,2,1,2
491,20,f,2,6,CA,0,1,6,female,runalone,coursecredit,unisubjpool,barriers,2,english,13,msvu,14,1,9,two-six,NA,askedfirst,1,allowed,1,1,5,0,2.25,0,low,low,high,high,0,flag-prime,money-prime,contact,2,7.5,NA,NA,39369.6,49e3,4.875,6.333333333333333,3,5.666666666666667,0,1,8,4,3,10,7,2,9,6,11,5,12,4,3,6,7,5,4,6,4,2,1,1,1,4,5,1,3
